EOD Date,State,Start,End,Run time
20180221,sXTR_MKT_ISMETF,2018/02/21 03:20:57,2018/02/21 03:22:11,0:1:14
20180221,sXTR_MXCOLLACT,2018/02/21 03:20:57,2018/02/21 03:22:12,0:1:15
20180221,sXTR_VAR,2018/02/21 03:20:57,2018/02/21 03:25:29,0:4:32
20180221,sXTR_VAR_FCP211,2018/02/21 03:20:57,2018/02/21 03:22:11,0:1:14
20180221,sXTR_VAR_PCP211,2018/02/21 03:20:57,2018/02/21 03:22:11,0:1:14
20180221,sXTR_VAR_INTF_211_311,2018/02/21 03:20:57,2018/02/21 03:25:29,0:4:32
20180221,sMERGE_FILES,2018/02/21 03:31:28,2018/02/21 03:31:34,0:0:6
20180221,sSCHEDULER,2018/02/21 03:31:34,2018/02/21 03:32:36,0:1:2
20180221,sSCH_DWH_ALL,2018/02/21 03:31:34,2018/02/21 03:32:36,0:1:2
20180221,sDATE_RESET,2018/02/21 03:32:36,2018/02/21 03:32:37,0:0:1
20180221,sBACKUP,2018/02/21 03:32:37,2018/02/21 03:32:37,0:0:0
20180221,sEOD_VAR_TAYLOR_EQD,2018/02/21 03:32:37,2018/02/21 03:32:37,0:0:0
20180221,sMARKER_END,2018/02/21 03:32:37,2018/02/21 03:32:59,0:0:22
20180221,sEMAIL_END,2018/02/21 03:32:59,2018/02/21 03:32:59,0:0:0
EOD Date,State,Start,End,Run time
20180221,sEOD_DWH,2018/02/21 22:47:08,2018/02/22 01:52:22,3:5:14
20180221,sEMAIL_START,2018/02/21 22:47:08,2018/02/21 22:47:08,0:0:0
20180221,sMARKER_START,2018/02/21 22:47:08,2018/02/21 22:47:31,0:0:23
20180221,sCHECK_DATE,2018/02/21 22:47:31,2018/02/21 22:47:31,0:0:0
20180221,sDATE_INIT,2018/02/21 22:47:31,2018/02/21 22:50:20,0:2:49
20180221,sSTG_TRUNCATE,2018/02/21 22:50:20,2018/02/21 22:50:22,0:0:2
20180221,sSTG_DROP_INDEX,2018/02/21 22:50:22,2018/02/21 22:50:22,0:0:0
20180221,sSTG_FEED_ALL,2018/02/21 22:50:22,2018/02/22 00:25:42,1:35:20
20180221,sSTG_FEED_DYN,2018/02/21 22:50:22,2018/02/22 00:25:42,1:35:20
20180221,sSTG_DEAL_PCK,2018/02/21 22:50:22,2018/02/21 22:54:19,0:3:57
20180221,sSTG_FEED_SQL,2018/02/21 22:50:22,2018/02/21 22:51:37,0:1:15
20180221,sSTG_FEED_SQL_COM_FUT,2018/02/21 22:50:22,2018/02/21 22:50:46,0:0:24
20180221,sSTG_FEED_SQL_COM_SWP_PRC,2018/02/21 22:50:22,2018/02/21 22:50:49,0:0:27
20180221,sSTG_FEED_SQL_CONV,2018/02/21 22:50:22,2018/02/21 22:50:49,0:0:27
20180221,sSTG_FEED_SQL_CPTY,2018/02/21 22:50:22,2018/02/21 22:50:54,0:0:32
20180221,sSTG_FEED_SQL_CREDIT,2018/02/21 22:50:22,2018/02/21 22:51:11,0:0:49
20180221,sSTG_FEED_SQL_ENTITY,2018/02/21 22:50:22,2018/02/21 22:50:55,0:0:33
20180221,sSTG_FEED_SQL_FX_FUT,2018/02/21 22:50:22,2018/02/21 22:50:54,0:0:32
20180221,sSTG_FEED_SQL_GEN,2018/02/21 22:50:22,2018/02/21 22:50:55,0:0:33
20180221,sSTG_FEED_SQL_GRPUSER,2018/02/21 22:50:22,2018/02/21 22:50:57,0:0:35
20180221,sSTG_FEED_SQL_INDEX,2018/02/21 22:50:22,2018/02/21 22:51:09,0:0:47
20180221,sSTG_FEED_SQL_ISSUER,2018/02/21 22:50:22,2018/02/21 22:51:00,0:0:38
20180221,sSTG_FEED_SQL_LST_OPT_FUT,2018/02/21 22:50:22,2018/02/21 22:51:01,0:0:39
20180221,sSTG_FEED_SQL_LTI,2018/02/21 22:50:22,2018/02/21 22:51:32,0:1:10
20180221,sSTG_FEED_SQL_MAT,2018/02/21 22:50:22,2018/02/21 22:51:04,0:0:42
20180221,sSTG_FEED_SQL_MXFUT,2018/02/21 22:50:22,2018/02/21 22:51:05,0:0:43
20180221,sSTG_FEED_SQL_MKT_PRIC,2018/02/21 22:50:22,2018/02/21 22:51:14,0:0:52
20180221,sSTG_FEED_SQL_MKT_PRIC_COM,2018/02/21 22:50:22,2018/02/21 22:51:13,0:0:51
20180221,sSTG_FEED_SQL_MKT_SPOT,2018/02/21 22:50:22,2018/02/21 22:51:06,0:0:44
20180221,sSTG_FEED_SQL_OPTCNTR_C,2018/02/21 22:50:22,2018/02/21 22:51:08,0:0:46
20180221,sSTG_FEED_SQL_PFLD,2018/02/21 22:50:23,2018/02/21 22:51:22,0:0:59
20180221,sSTG_FEED_SQL_PFLD_COMB,2018/02/21 22:50:23,2018/02/21 22:51:10,0:0:47
20180221,sSTG_FEED_SQL_PFLD_TREE,2018/02/21 22:50:23,2018/02/21 22:51:09,0:0:46
20180221,sSTG_FEED_SQL_PLIN,2018/02/21 22:50:23,2018/02/21 22:51:30,0:1:7
20180221,sSTG_FEED_SQL_RATG,2018/02/21 22:50:23,2018/02/21 22:51:16,0:0:53
20180221,sSTG_FEED_SQL_RWR_FXNG,2018/02/21 22:50:23,2018/02/21 22:51:14,0:0:51
20180221,sSTG_FEED_SQL_SEC_BND_TRI,2018/02/21 22:50:23,2018/02/21 22:51:18,0:0:55
20180221,sSTG_FEED_SQL_SEC_BSK,2018/02/21 22:50:23,2018/02/21 22:51:24,0:1:1
20180221,sSTG_FEED_SQL_SEC_EQ,2018/02/21 22:50:23,2018/02/21 22:51:30,0:1:7
20180221,sSTG_FEED_SQL_SEC_FUT,2018/02/21 22:50:23,2018/02/21 22:51:28,0:1:5
20180221,sSTG_FEED_SQL_SEC_MKT,2018/02/21 22:50:23,2018/02/21 22:51:31,0:1:8
20180221,sSTG_FEED_SQL_SEC_TRD,2018/02/21 22:50:23,2018/02/21 22:51:27,0:1:4
20180221,sSTG_FEED_SQL_SECURITIES,2018/02/21 22:50:23,2018/02/21 22:51:37,0:1:14
20180221,sSTG_FEED_SQL_USER,2018/02/21 22:50:23,2018/02/21 22:51:20,0:0:57
20180221,sSTG_FEED_DYN_TABLE,2018/02/21 22:54:19,2018/02/22 00:14:09,1:19:50
20180221,sSTG_FEED_DEAL,2018/02/21 22:54:19,2018/02/21 23:16:47,0:22:28
20180221,sSTG_FEED_SQL_DEAL_EXCEPT,2018/02/21 22:54:19,2018/02/21 22:56:06,0:1:47
20180221,sSTG_FEED_MV,2018/02/21 22:54:19,2018/02/22 00:09:21,1:15:2
20180221,sSTG_FEED_MV_MAIN,2018/02/21 22:54:19,2018/02/22 00:08:38,1:14:19
20180221,sSTG_FEED_PL,2018/02/21 22:54:19,2018/02/22 00:14:09,1:19:50
20180221,sSTG_FEED_PL_MAIN,2018/02/21 22:54:19,2018/02/22 00:13:28,1:19:9
20180221,sSTG_FEED_MV_OM,2018/02/21 22:54:19,2018/02/22 00:07:28,1:13:9
20180221,sSTG_FEED_TRADE,2018/02/21 22:54:19,2018/02/22 00:07:47,1:13:28
20180221,sSTG_FEED_MV_YEST-1,2018/02/21 22:54:19,2018/02/22 00:07:48,1:13:29
20180221,sSTG_FEED_PL_OM,2018/02/21 22:54:19,2018/02/22 00:07:58,1:13:39
20180221,sSTG_FEED_TRADE_DYN,2018/02/21 22:54:19,2018/02/22 00:07:41,1:13:22
20180221,sSTG_FEED_DT,2018/02/21 22:54:19,2018/02/21 23:32:59,0:38:40
20180221,sSTG_FEED_DT_YEST_DYN,2018/02/21 22:54:19,2018/02/21 23:32:41,0:38:22
20180221,sSTG_FEED_MV_YEST,2018/02/21 22:54:19,2018/02/22 00:08:38,1:14:19
20180221,sSTG_FEED_PL_YEST-1,2018/02/21 22:54:19,2018/02/22 00:12:29,1:18:10
20180221,sSTG_FEED_GREEKS,2018/02/21 22:54:19,2018/02/21 23:42:51,0:48:32
20180221,sSTG_FEED_GREEKS_COM,2018/02/21 22:54:19,2018/02/21 23:57:08,1:2:49
20180221,sSTG_FEED_PL_YEST,2018/02/21 22:54:19,2018/02/22 00:13:28,1:19:9
20180221,sSTG_FEED_GREEKS_DYN,2018/02/21 22:54:19,2018/02/21 23:42:50,0:48:31
20180221,sSTG_FEED_DYN_GREEKS_COM,2018/02/21 22:54:19,2018/02/21 23:57:02,1:2:43
20180221,sSTG_FEED_GREEKS_EQD,2018/02/21 22:54:19,2018/02/21 23:09:55,0:15:36
20180221,sSTG_FEED_CS,2018/02/21 22:54:19,2018/02/22 00:12:56,1:18:37
20180221,sSTG_FEED_CS_YEST_DYN,2018/02/21 22:54:19,2018/02/22 00:12:00,1:17:41
20180221,sSTG_FEED_SQL_DEALCDS,2018/02/21 22:56:06,2018/02/21 22:56:47,0:0:41
20180221,sSTG_FEED_SQL_DEALCOM,2018/02/21 22:56:47,2018/02/21 22:57:46,0:0:59
20180221,sSTG_FEED_SQL_DEALCRD,2018/02/21 22:57:46,2018/02/21 22:58:30,0:0:44
20180221,sSTG_FEED_SQL_DEALCURR,2018/02/21 22:58:30,2018/02/21 23:04:08,0:5:38
20180221,sSTG_FEED_SQL_DEALEQD,2018/02/21 23:04:08,2018/02/21 23:05:07,0:0:59
20180221,sSTG_FEED_SQL_DEALHDR,2018/02/21 23:05:07,2018/02/21 23:06:56,0:1:49
20180221,sSTG_FEED_SQL_DEALIRD,2018/02/21 23:06:56,2018/02/21 23:08:03,0:1:7
20180221,sSTG_FEED_SQL_DEALLB,2018/02/21 23:08:03,2018/02/21 23:08:30,0:0:27
20180221,sSTG_FEED_SQL_DEALOPT,2018/02/21 23:08:30,2018/02/21 23:09:01,0:0:31
20180221,sSTG_FEED_SQL_DEALREPO,2018/02/21 23:09:01,2018/02/21 23:09:38,0:0:37
20180221,sSTG_FEED_SQL_EVENT_LB,2018/02/21 23:09:38,2018/02/21 23:10:04,0:0:26
20180221,sSTG_FEED_SQL_LOAN,2018/02/21 23:10:04,2018/02/21 23:10:54,0:0:50
20180221,sSTG_FEED_SQL_LOAN_LEG,2018/02/21 23:10:54,2018/02/21 23:13:56,0:3:2
20180221,sSTG_FEED_SQL_MKTOP,2018/02/21 23:13:56,2018/02/21 23:15:32,0:1:36
20180221,sSTG_FEED_SQL_SEC_UND,2018/02/21 23:15:32,2018/02/21 23:16:12,0:0:40
20180221,sSTG_FEED_XG,2018/02/21 23:16:12,2018/02/21 23:16:47,0:0:35
20180221,sSTG_FEED_DT_INDEX,2018/02/21 23:32:41,2018/02/21 23:32:59,0:0:18
20180221,sSTG_FEED_GREEKS_INDEX,2018/02/21 23:42:50,2018/02/21 23:42:51,0:0:1
20180221,sSTG_FEED_GREEKS_INDEX_COM,2018/02/21 23:57:02,2018/02/21 23:57:08,0:0:6
20180221,sSTG_FEED_TRADE_INDEX,2018/02/22 00:07:41,2018/02/22 00:07:47,0:0:6
20180221,sSTG_FEED_MV_INDEX,2018/02/22 00:08:38,2018/02/22 00:09:21,0:0:43
20180221,sSTG_FEED_CS_INDEX,2018/02/22 00:12:00,2018/02/22 00:12:56,0:0:56
20180221,sSTG_FEED_PL_INDEX,2018/02/22 00:13:28,2018/02/22 00:14:09,0:0:41
20180221,sSTG_FEED_PARSER_FUNCTION,2018/02/22 00:14:09,2018/02/22 00:25:42,0:11:33
20180221,sSTG_FEED_CVPRC,2018/02/22 00:14:09,2018/02/22 00:18:10,0:4:1
20180221,sSTG_FEED_CVSPT,2018/02/22 00:14:09,2018/02/22 00:15:11,0:1:2
20180221,sSTG_FEED_CVUNI,2018/02/22 00:14:09,2018/02/22 00:15:22,0:1:13
20180221,sSTG_FEED_DTSEC,2018/02/22 00:14:09,2018/02/22 00:25:42,0:11:33
20180221,sSTG_FEED_RTNBD,2018/02/22 00:14:09,2018/02/22 00:15:20,0:1:11
20180221,sSTG_VALIDATE_INTEGRITY,2018/02/22 00:25:42,2018/02/22 00:25:45,0:0:3
20180221,sODS_TRUNCATE,2018/02/22 00:25:45,2018/02/22 00:25:50,0:0:5
20180221,sODS_DROP_INDEX,2018/02/22 00:25:50,2018/02/22 00:25:51,0:0:1
20180221,sEMAIL_DESK_FO,2018/02/22 00:25:51,2018/02/22 00:25:51,0:0:0
20180221,sODS_FEED_ALL,2018/02/22 00:25:51,2018/02/22 01:03:25,0:37:34
20180221,sODS_FEED_MAIN,2018/02/22 00:25:51,2018/02/22 01:03:25,0:37:34
20180221,sODS_FEED_CS,2018/02/22 00:25:51,2018/02/22 00:54:25,0:28:34
20180221,sODS_FEED_MARKET_DATA,2018/02/22 00:25:51,2018/02/22 00:29:04,0:3:13
20180221,sODS_FEED_MKT_FXFUT,2018/02/22 00:25:51,2018/02/22 00:27:43,0:1:52
20180221,sODS_FEED_DEALHDR,2018/02/22 00:25:51,2018/02/22 00:27:32,0:1:41
20180221,sODS_FEED_STATIC_DATA-1,2018/02/22 00:25:51,2018/02/22 00:31:04,0:5:13
20180221,sODS_FEED_COM_SWP_PRC,2018/02/22 00:25:51,2018/02/22 00:27:43,0:1:52
20180221,sODS_FEED_DT,2018/02/22 00:25:51,2018/02/22 01:03:25,0:37:34
20180221,sODS_FEED_STATIC_DATA-2,2018/02/22 00:25:51,2018/02/22 00:32:20,0:6:29
20180221,sODS_FEED_MAT,2018/02/22 00:25:51,2018/02/22 00:27:53,0:2:2
20180221,sODS_FEED_GREEKS,2018/02/22 00:25:51,2018/02/22 00:27:10,0:1:19
20180221,sODS_FEED_GREEKS_COM,2018/02/22 00:25:51,2018/02/22 00:31:06,0:5:15
20180221,sODS_FEED_GREEKS_EQD,2018/02/22 00:25:51,2018/02/22 00:26:44,0:0:53
20180221,sODS_FEED_EVENT_LB,2018/02/22 00:25:51,2018/02/22 00:26:52,0:1:1
20180221,sODS_FEED_MV_DETAIL,2018/02/22 00:25:51,2018/02/22 00:39:41,0:13:50
20180221,sODS_FEED_PL,2018/02/22 00:25:51,2018/02/22 00:45:40,0:19:49
20180221,sODS_FEED_PL_HS,2018/02/22 00:25:51,2018/02/22 00:30:03,0:4:12
20180221,sODS_FEED_TRADE,2018/02/22 00:25:51,2018/02/22 00:33:19,0:7:28
20180221,sODS_FEED_TRADE_HS,2018/02/22 00:25:51,2018/02/22 00:31:19,0:5:28
20180221,sODS_FEED_TRADE_LEG,2018/02/22 00:25:51,2018/02/22 00:29:18,0:3:27
20180221,sODS_FEED_TRADE_LEG_HS,2018/02/22 00:25:51,2018/02/22 00:29:07,0:3:16
20180221,sODS_FEED_XG,2018/02/22 00:25:51,2018/02/22 00:27:32,0:1:41
20180221,sODS_FEED_MKT_PRIC,2018/02/22 00:27:43,2018/02/22 00:28:38,0:0:55
20180221,sODS_FEED_CPTY,2018/02/22 00:27:43,2018/02/22 00:28:11,0:0:28
20180221,sODS_FEED_OPTCNTR_C,2018/02/22 00:27:53,2018/02/22 00:28:17,0:0:24
20180221,sODS_FEED_CVSPT,2018/02/22 00:28:11,2018/02/22 00:28:39,0:0:28
20180221,sODS_FEED_PFLD,2018/02/22 00:28:17,2018/02/22 00:28:42,0:0:25
20180221,sODS_FEED_MKT_SPOT,2018/02/22 00:28:38,2018/02/22 00:29:04,0:0:26
20180221,sODS_FEED_ENTITY,2018/02/22 00:28:39,2018/02/22 00:29:06,0:0:27
20180221,sODS_FEED_PFLD_COMB,2018/02/22 00:28:42,2018/02/22 00:29:08,0:0:26
20180221,sODS_FEED_FX_FUT,2018/02/22 00:29:06,2018/02/22 00:29:33,0:0:27
20180221,sODS_FEED_PFLD_TREE,2018/02/22 00:29:08,2018/02/22 00:29:37,0:0:29
20180221,sODS_FEED_GEN,2018/02/22 00:29:33,2018/02/22 00:30:01,0:0:28
20180221,sODS_FEED_SEC_BND_TRI,2018/02/22 00:29:37,2018/02/22 00:30:09,0:0:32
20180221,sODS_FEED_INDEX,2018/02/22 00:30:01,2018/02/22 00:30:37,0:0:36
20180221,sODS_FEED_SEC_MKT,2018/02/22 00:30:09,2018/02/22 00:30:52,0:0:43
20180221,sODS_FEED_ISSUER,2018/02/22 00:30:37,2018/02/22 00:31:04,0:0:27
20180221,sODS_FEED_SEC_TRD,2018/02/22 00:30:52,2018/02/22 00:31:33,0:0:41
20180221,sODS_FEED_SECURITY,2018/02/22 00:31:33,2018/02/22 00:32:20,0:0:47
20180221,sODS_SQL,2018/02/22 01:03:25,2018/02/22 01:37:40,0:34:15
20180221,sODS_UPD_COM_SWP_PRC,2018/02/22 01:03:25,2018/02/22 01:10:57,0:7:32
20180221,sODS_UPD_CS,2018/02/22 01:03:25,2018/02/22 01:03:37,0:0:12
20180221,sODS_UPD_DT,2018/02/22 01:03:25,2018/02/22 01:27:03,0:23:38
20180221,sODS_UPD_GREEKS_COM,2018/02/22 01:03:25,2018/02/22 01:11:16,0:7:51
20180221,sODS_UPD_MV,2018/02/22 01:03:25,2018/02/22 01:31:04,0:27:39
20180221,sODS_UPD_PL,2018/02/22 01:03:25,2018/02/22 01:21:31,0:18:6
20180221,sODS_UPD_SECURITY,2018/02/22 01:03:25,2018/02/22 01:10:56,0:7:31
20180221,sODS_UPD_TRADE,2018/02/22 01:03:25,2018/02/22 01:07:15,0:3:50
20180221,sODS_UPD_TRADE_HS,2018/02/22 01:03:25,2018/02/22 01:37:40,0:34:15
20180221,sODS_UPD_TRADE_LEG,2018/02/22 01:03:25,2018/02/22 01:10:29,0:7:4
20180221,sODS_UPD_TRADE_LEG_HS,2018/02/22 01:03:25,2018/02/22 01:23:38,0:20:13
20180221,sODS_UPD_XG,2018/02/22 01:03:25,2018/02/22 01:03:42,0:0:17
20180221,sODS_VALIDATE_INTEGRITY,2018/02/22 01:37:40,2018/02/22 01:37:43,0:0:3
20180221,sEXTRACT_DWH,2018/02/22 01:37:43,2018/02/22 01:50:28,0:12:45
20180221,sEXTRACTS_ALL,2018/02/22 01:37:43,2018/02/22 01:50:14,0:12:31
20180221,sXTR_DWH_CANC,2018/02/22 01:37:43,2018/02/22 01:38:32,0:0:49
20180221,sXTR_DWH_CF,2018/02/22 01:37:43,2018/02/22 01:50:14,0:12:31
20180221,sXTR_DWH_CSWH,2018/02/22 01:37:43,2018/02/22 01:41:19,0:3:36
20180221,sXTR_DWH_GREEKS,2018/02/22 01:37:43,2018/02/22 01:45:13,0:7:30
20180221,sXTR_DWH_LBEVT,2018/02/22 01:37:43,2018/02/22 01:38:32,0:0:49
20180221,sXTR_DWH_PLWH1,2018/02/22 01:37:43,2018/02/22 01:44:04,0:6:21
20180221,sXTR_DWH_PLWH2,2018/02/22 01:37:43,2018/02/22 01:45:55,0:8:12
20180221,sXTR_DWH_RMEQP,2018/02/22 01:37:43,2018/02/22 01:40:41,0:2:58
20180221,sXTR_DWH_TRNWH,2018/02/22 01:37:43,2018/02/22 01:47:20,0:9:37
20180221,sXTR_MKT_ISMETF,2018/02/22 01:37:43,2018/02/22 01:38:47,0:1:4
20180221,sXTR_MXCOLLACT,2018/02/22 01:37:43,2018/02/22 01:40:46,0:3:3
20180221,sXTR_VAR,2018/02/22 01:37:43,2018/02/22 01:42:35,0:4:52
20180221,sXTR_VAR_FCP211,2018/02/22 01:37:44,2018/02/22 01:38:44,0:1:0
20180221,sXTR_VAR_PCP211,2018/02/22 01:37:44,2018/02/22 01:38:50,0:1:6
20180221,sXTR_VAR_INTF_211_311,2018/02/22 01:37:44,2018/02/22 01:42:35,0:4:51
20180221,sMERGE_FILES,2018/02/22 01:50:14,2018/02/22 01:50:28,0:0:14
20180221,sSCHEDULER,2018/02/22 01:50:28,2018/02/22 01:52:01,0:1:33
20180221,sSCH_DWH_ALL,2018/02/22 01:50:28,2018/02/22 01:52:01,0:1:33
20180221,sDATE_RESET,2018/02/22 01:52:01,2018/02/22 01:52:01,0:0:0
20180221,sBACKUP,2018/02/22 01:52:01,2018/02/22 01:52:01,0:0:0
20180221,sEOD_VAR_TAYLOR_EQD,2018/02/22 01:52:01,2018/02/22 01:52:01,0:0:0
20180221,sMARKER_END,2018/02/22 01:52:01,2018/02/22 01:52:21,0:0:20
20180221,sEMAIL_END,2018/02/22 01:52:21,2018/02/22 01:52:22,0:0:1
EOD Date,State,Start,End,Run time
20180222,sEOD_DWH,2018/02/22 20:44:30,2018/02/22 23:47:58,3:3:28
20180222,sEMAIL_START,2018/02/22 20:44:30,2018/02/22 20:44:31,0:0:1
20180222,sMARKER_START,2018/02/22 20:44:31,2018/02/22 20:44:53,0:0:22
20180222,sCHECK_DATE,2018/02/22 20:44:53,2018/02/22 20:44:53,0:0:0
20180222,sDATE_INIT,2018/02/22 20:44:53,2018/02/22 20:47:44,0:2:51
20180222,sSTG_TRUNCATE,2018/02/22 20:47:44,2018/02/22 20:47:46,0:0:2
20180222,sSTG_DROP_INDEX,2018/02/22 20:47:46,2018/02/22 20:47:47,0:0:1
20180222,sSTG_FEED_ALL,2018/02/22 20:47:47,2018/02/22 22:23:01,1:35:14
20180222,sSTG_FEED_DYN,2018/02/22 20:47:47,2018/02/22 22:23:01,1:35:14
20180222,sSTG_DEAL_PCK,2018/02/22 20:47:47,2018/02/22 20:51:51,0:4:4
20180222,sSTG_FEED_SQL,2018/02/22 20:47:47,2018/02/22 20:49:06,0:1:19
20180222,sSTG_FEED_SQL_COM_FUT,2018/02/22 20:47:47,2018/02/22 20:48:12,0:0:25
20180222,sSTG_FEED_SQL_COM_SWP_PRC,2018/02/22 20:47:47,2018/02/22 20:48:20,0:0:33
20180222,sSTG_FEED_SQL_CONV,2018/02/22 20:47:47,2018/02/22 20:48:21,0:0:34
20180222,sSTG_FEED_SQL_CPTY,2018/02/22 20:47:47,2018/02/22 20:48:27,0:0:40
20180222,sSTG_FEED_SQL_CREDIT,2018/02/22 20:47:47,2018/02/22 20:48:24,0:0:37
20180222,sSTG_FEED_SQL_ENTITY,2018/02/22 20:47:47,2018/02/22 20:48:26,0:0:39
20180222,sSTG_FEED_SQL_FX_FUT,2018/02/22 20:47:47,2018/02/22 20:48:35,0:0:48
20180222,sSTG_FEED_SQL_GEN,2018/02/22 20:47:47,2018/02/22 20:48:24,0:0:37
20180222,sSTG_FEED_SQL_GRPUSER,2018/02/22 20:47:47,2018/02/22 20:48:44,0:0:57
20180222,sSTG_FEED_SQL_INDEX,2018/02/22 20:47:47,2018/02/22 20:48:30,0:0:43
20180222,sSTG_FEED_SQL_ISSUER,2018/02/22 20:47:47,2018/02/22 20:48:55,0:1:8
20180222,sSTG_FEED_SQL_LST_OPT_FUT,2018/02/22 20:47:47,2018/02/22 20:48:38,0:0:51
20180222,sSTG_FEED_SQL_LTI,2018/02/22 20:47:47,2018/02/22 20:48:59,0:1:12
20180222,sSTG_FEED_SQL_MAT,2018/02/22 20:47:47,2018/02/22 20:48:33,0:0:46
20180222,sSTG_FEED_SQL_MXFUT,2018/02/22 20:47:47,2018/02/22 20:48:28,0:0:41
20180222,sSTG_FEED_SQL_MKT_PRIC,2018/02/22 20:47:47,2018/02/22 20:48:28,0:0:41
20180222,sSTG_FEED_SQL_MKT_PRIC_COM,2018/02/22 20:47:47,2018/02/22 20:48:36,0:0:49
20180222,sSTG_FEED_SQL_MKT_SPOT,2018/02/22 20:47:47,2018/02/22 20:48:40,0:0:53
20180222,sSTG_FEED_SQL_OPTCNTR_C,2018/02/22 20:47:47,2018/02/22 20:48:30,0:0:43
20180222,sSTG_FEED_SQL_PFLD,2018/02/22 20:47:47,2018/02/22 20:48:33,0:0:46
20180222,sSTG_FEED_SQL_PFLD_COMB,2018/02/22 20:47:47,2018/02/22 20:48:38,0:0:51
20180222,sSTG_FEED_SQL_PFLD_TREE,2018/02/22 20:47:47,2018/02/22 20:48:39,0:0:52
20180222,sSTG_FEED_SQL_PLIN,2018/02/22 20:47:47,2018/02/22 20:49:02,0:1:15
20180222,sSTG_FEED_SQL_RATG,2018/02/22 20:47:47,2018/02/22 20:48:43,0:0:56
20180222,sSTG_FEED_SQL_RWR_FXNG,2018/02/22 20:47:47,2018/02/22 20:48:41,0:0:54
20180222,sSTG_FEED_SQL_SEC_BND_TRI,2018/02/22 20:47:47,2018/02/22 20:48:53,0:1:6
20180222,sSTG_FEED_SQL_SEC_BSK,2018/02/22 20:47:47,2018/02/22 20:49:00,0:1:13
20180222,sSTG_FEED_SQL_SEC_EQ,2018/02/22 20:47:47,2018/02/22 20:48:49,0:1:2
20180222,sSTG_FEED_SQL_SEC_FUT,2018/02/22 20:47:47,2018/02/22 20:48:49,0:1:2
20180222,sSTG_FEED_SQL_SEC_MKT,2018/02/22 20:47:47,2018/02/22 20:49:06,0:1:19
20180222,sSTG_FEED_SQL_SEC_TRD,2018/02/22 20:47:47,2018/02/22 20:48:59,0:1:12
20180222,sSTG_FEED_SQL_SECURITIES,2018/02/22 20:47:47,2018/02/22 20:48:59,0:1:12
20180222,sSTG_FEED_SQL_USER,2018/02/22 20:47:47,2018/02/22 20:48:52,0:1:5
20180222,sSTG_FEED_DYN_TABLE,2018/02/22 20:51:51,2018/02/22 22:11:31,1:19:40
20180222,sSTG_FEED_DEAL,2018/02/22 20:51:51,2018/02/22 21:13:35,0:21:44
20180222,sSTG_FEED_SQL_DEAL_EXCEPT,2018/02/22 20:51:51,2018/02/22 20:54:10,0:2:19
20180222,sSTG_FEED_MV,2018/02/22 20:51:51,2018/02/22 22:06:18,1:14:27
20180222,sSTG_FEED_MV_MAIN,2018/02/22 20:51:51,2018/02/22 22:05:24,1:13:33
20180222,sSTG_FEED_PL,2018/02/22 20:51:51,2018/02/22 22:09:12,1:17:21
20180222,sSTG_FEED_PL_MAIN,2018/02/22 20:51:51,2018/02/22 22:08:55,1:17:4
20180222,sSTG_FEED_MV_OM,2018/02/22 20:51:51,2018/02/22 22:04:32,1:12:41
20180222,sSTG_FEED_TRADE,2018/02/22 20:51:51,2018/02/22 22:04:33,1:12:42
20180222,sSTG_FEED_TRADE_DYN,2018/02/22 20:51:51,2018/02/22 22:04:25,1:12:34
20180222,sSTG_FEED_PL_OM,2018/02/22 20:51:51,2018/02/22 22:03:41,1:11:50
20180222,sSTG_FEED_MV_YEST-1,2018/02/22 20:51:51,2018/02/22 22:05:24,1:13:33
20180222,sSTG_FEED_DT,2018/02/22 20:51:51,2018/02/22 21:29:38,0:37:47
20180222,sSTG_FEED_DT_YEST_DYN,2018/02/22 20:51:51,2018/02/22 21:29:18,0:37:27
20180222,sSTG_FEED_PL_YEST-1,2018/02/22 20:51:51,2018/02/22 22:08:55,1:17:4
20180222,sSTG_FEED_GREEKS,2018/02/22 20:51:51,2018/02/22 21:43:14,0:51:23
20180222,sSTG_FEED_MV_YEST,2018/02/22 20:51:51,2018/02/22 22:04:38,1:12:47
20180222,sSTG_FEED_GREEKS_DYN,2018/02/22 20:51:51,2018/02/22 21:43:13,0:51:22
20180222,sSTG_FEED_PL_YEST,2018/02/22 20:51:51,2018/02/22 22:08:10,1:16:19
20180222,sSTG_FEED_GREEKS_COM,2018/02/22 20:51:51,2018/02/22 21:43:35,0:51:44
20180222,sSTG_FEED_DYN_GREEKS_COM,2018/02/22 20:51:51,2018/02/22 21:43:29,0:51:38
20180222,sSTG_FEED_GREEKS_EQD,2018/02/22 20:51:51,2018/02/22 21:06:30,0:14:39
20180222,sSTG_FEED_CS,2018/02/22 20:51:51,2018/02/22 22:11:31,1:19:40
20180222,sSTG_FEED_CS_YEST_DYN,2018/02/22 20:51:51,2018/02/22 22:09:56,1:18:5
20180222,sSTG_FEED_SQL_DEALCDS,2018/02/22 20:54:10,2018/02/22 20:54:48,0:0:38
20180222,sSTG_FEED_SQL_DEALCOM,2018/02/22 20:54:48,2018/02/22 20:55:48,0:1:0
20180222,sSTG_FEED_SQL_DEALCRD,2018/02/22 20:55:48,2018/02/22 20:56:27,0:0:39
20180222,sSTG_FEED_SQL_DEALCURR,2018/02/22 20:56:27,2018/02/22 21:01:05,0:4:38
